person_age,person_income,person_home_ownership,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_status
0.08064516129032259,0.014342895263509008,1.0,0.06504065040650407,0.6666666666666666,0.5652173913043479,0.5280898876404496,0.28205128205128205,1.0,0.21428571428571427,0.0,1.0,0.0,0.0,0.0,0.0,0
0.008064516129032251,0.004336224149432955,0.3333333333333333,0.032520325203252036,0.5,0.07246376811594203,0.6123595505617978,0.1282051282051282,1.0,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0
0.04838709677419353,0.015343562374916613,1.0,0.016260162601626018,1.0,0.2753623188405797,0.8831460674157305,0.1282051282051282,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,1
0.04032258064516128,0.00933955970647098,1.0,0.04065040650406505,0.0,0.13043478260869565,0.31445309551117456,0.10256410256410256,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,0
0.04838709677419353,0.007671781187458306,1.0,0.04065040650406505,0.16666666666666666,0.3442028985507246,0.3129213483146068,0.3205128205128205,0.0,0.03571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0
0.01612903225806453,0.012458305537024685,0.3333333333333333,0.04878048780487805,0.3333333333333333,0.3913043478260869,0.452808988764045,0.23076923076923073,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0
0.008064516129032251,0.0013342228152101402,0.3333333333333333,0.0,0.16666666666666666,0.10144927536231883,0.3129213483146068,0.4230769230769231,0.0,0.03571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,1
0.04838709677419353,0.00306971314209473,0.3333333333333333,0.04065040650406505,0.0,0.05797101449275363,0.07528089887640449,0.14102564102564102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.01612903225806453,0.0031014009339559705,0.3333333333333333,0.032520325203252036,0.16666666666666666,0.20289855072463767,0.2438202247191012,0.4230769230769231,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,1
0.16129032258064516,0.02815210140093396,0.3333333333333333,0.07317073170731708,0.16666666666666666,0.5652173913043479,0.31445309551117456,0.15384615384615383,0.0,0.3928571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0
0.03225806451612903,0.01200800533689126,1.0,0.07317073170731708,0.5,0.18840579710144925,0.42134831460674166,0.11538461538461536,0.0,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,1
0.03225806451612903,0.024016010673782524,1.0,0.06504065040650407,0.5,0.7101449275362319,0.5556179775280901,0.21794871794871795,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.04032258064516128,0.008955970647098067,0.3333333333333333,0.016260162601626018,0.5,0.29275362318840575,0.5331460674157305,0.23076923076923073,1.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,1
0.008064516129032251,0.008505670446964642,0.3333333333333333,0.024390243902439025,0.16666666666666666,0.1246376811594203,0.32022471910112366,0.11538461538461536,0.0,0.07142857142857142,0.0,1.0,0.0,0.0,0.0,0.0,0
0.01612903225806453,0.0045363575717144765,0.3333333333333333,0.04065040650406505,0.3333333333333333,0.2753623188405797,0.4106741573033709,0.41025641025641024,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.05645161290322581,0.0037358238825883922,0.3333333333333333,0.07317073170731708,0.16666666666666666,0.2753623188405797,0.27134831460674164,0.48717948717948717,0.0,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,0.0,1
0.08064516129032259,0.008088725817211474,0.3333333333333333,0.016260162601626018,0.16666666666666666,0.5652173913043479,0.27808988764044945,0.48717948717948717,0.0,0.17857142857142858,0.0,0.0,1.0,0.0,0.0,0.0,1
0.08870967741935484,0.005336891260840561,0.3333333333333333,0.016260162601626018,0.5,0.06666666666666667,0.5943820224719103,0.10256410256410256,0.0,0.24999999999999997,0.0,0.0,0.0,0.0,0.0,1.0,1
0.10483870967741934,0.00933955970647098,1.0,0.024390243902439025,0.0,0.08695652173913043,0.1393258426966293,0.07692307692307691,0.0,0.24999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0
0.05645161290322581,0.011174116077384923,0.6666666666666667,0.0,0.6666666666666666,0.13043478260869565,0.6724719101123597,0.08974358974358974,0.0,0.24999999999999997,0.0,0.0,0.0,0.0,0.0,1.0,1
0.07258064516129031,0.009172781854569715,0.3333333333333333,0.024390243902439025,0.16666666666666666,0.20289855072463767,0.256741573033708,0.16666666666666666,0.0,0.21428571428571427,0.0,0.0,1.0,0.0,0.0,0.0,1
0.04032258064516128,0.011507671781187459,0.3333333333333333,0.016260162601626018,0.5,0.19420289855072462,0.5359550561797755,0.1282051282051282,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.0,1
0.08064516129032259,0.015010006671114077,1.0,0.10569105691056911,0.3333333333333333,0.2753623188405797,0.49719101123595516,0.14102564102564102,0.0,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0
0.06451612903225806,0.008697131420947298,1.0,0.0975609756097561,0.3333333333333333,0.05507246376811595,0.4814606741573035,0.05128205128205128,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0
0.03225806451612903,0.007588392261507672,0.3333333333333333,0.024390243902439025,0.16666666666666666,0.40579710144927533,0.3410112359550563,0.37179487179487175,0.0,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,1
0.008064516129032251,0.004836557705136758,0.3333333333333333,0.016260162601626018,0.3333333333333333,0.2985507246376811,0.3825842696629214,0.4230769230769231,0.0,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,1
0.02419354838709678,0.005837224816544363,0.3333333333333333,0.05691056910569106,0.5,0.15942028985507245,0.4870786516853934,0.1923076923076923,1.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,1
0.06451612903225806,0.014643095396931288,1.0,0.04878048780487805,0.5,0.2753623188405797,0.6443820224719103,0.11538461538461536,1.0,0.21428571428571427,0.0,0.0,0.0,1.0,0.0,0.0,1
0.02419354838709678,0.00933955970647098,1.0,0.05691056910569106,0.0,0.19420289855072462,0.31445309551117456,0.15384615384615383,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,0
0.04032258064516128,0.007671781187458306,0.3333333333333333,0.008130081300813009,0.3333333333333333,0.15942028985507245,0.5264044943820225,0.15384615384615383,1.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0
0.07258064516129031,0.011674449633088727,0.3333333333333333,0.0,0.3333333333333333,0.4492753623188405,0.4702247191011237,0.28205128205128205,1.0,0.21428571428571427,0.0,0.0,1.0,0.0,0.0,0.0,1
0.02419354838709678,0.002535023348899266,0.3333333333333333,0.008130081300813009,1.0,0.16521739130434782,0.808988764044944,0.41025641025641024,0.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,1
0.12096774193548385,0.005003335557038025,0.3333333333333333,0.0,0.6666666666666666,0.13043478260869565,0.5634831460674159,0.1923076923076923,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,1
0.03225806451612903,0.024349566377585057,1.0,0.07317073170731708,0.0,0.6811594202898551,0.11629213483146073,0.20512820512820512,0.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0
0.02419354838709678,0.01134089392928619,1.0,0.05691056910569106,0.3333333333333333,0.21739130434782605,0.4601123595505619,0.14102564102564102,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.04032258064516128,0.006837891927951968,0.3333333333333333,0.0,0.3333333333333333,0.40579710144927533,0.4348314606741574,0.41025641025641024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.04838709677419353,0.005170113408939293,0.3333333333333333,0.0813008130081301,0.16666666666666666,0.358695652173913,0.31445309551117456,0.4743589743589743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.04838709677419353,0.0030513675783855904,0.6666666666666667,0.0,0.0,0.14202898550724635,0.0,0.30769230769230765,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0
0.04838709677419353,0.013842561707805203,0.3333333333333333,0.04878048780487805,0.0,0.42028985507246375,0.03202247191011237,0.21794871794871795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.04032258064516128,0.00713809206137425,0.3333333333333333,0.04065040650406505,0.3333333333333333,0.3333333333333333,0.4320224719101124,0.3333333333333333,1.0,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,1
0.1370967741935484,0.0057371581054036025,0.3333333333333333,0.04878048780487805,0.5,0.6666666666666666,0.31445309551117456,0.7820512820512819,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1
0.01612903225806453,0.007504336224149433,0.3333333333333333,0.0,0.5,0.21739130434782605,0.5359550561797755,0.20512820512820512,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.06451612903225806,0.003502334889926618,0.3333333333333333,0.0,0.8333333333333333,0.13550724637681158,0.7308988764044946,0.2692307692307692,1.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,1
0.07258064516129031,0.001751167444963309,0.3333333333333333,0.008130081300813009,0.3333333333333333,0.08985507246376812,0.4601123595505619,0.3205128205128205,1.0,0.17857142857142858,0.0,1.0,0.0,0.0,0.0,0.0,1
0.06451612903225806,0.009839893262174784,0.3333333333333333,0.032520325203252036,0.16666666666666666,0.7101449275362319,0.3337078651685394,0.5128205128205128,0.0,0.21428571428571427,0.0,0.0,0.0,1.0,0.0,0.0,1
0.02419354838709678,0.0028352234823215477,0.6666666666666667,0.0,0.3333333333333333,0.0963768115942029,0.5185393258426967,0.23076923076923073,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,0
0.24999999999999997,0.010610240160106737,1.0,0.0894308943089431,0.3333333333333333,0.42028985507246375,0.4320224719101124,0.28205128205128205,0.0,0.8928571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0
0.05645161290322581,0.024349566377585057,1.0,0.0894308943089431,0.0,0.24637681159420288,0.23651685393258431,0.07692307692307691,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0
0.04838709677419353,0.007838559039359573,0.3333333333333333,0.024390243902439025,0.5,0.08695652173913043,0.4393258426966293,0.08974358974358974,1.0,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,1
0.02419354838709678,0.007004669779853236,1.0,0.04878048780487805,0.0,0.42028985507246375,0.08820224719101127,0.4230769230769231,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0
0.01612903225806453,0.0063375583722481655,0.3333333333333333,0.016260162601626018,0.3333333333333333,0.13043478260869565,0.41853932584269665,0.15384615384615383,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0967741935483871,0.010173448965977317,0.6666666666666667,0.024390243902439025,0.3333333333333333,0.3333333333333333,0.44550561797752813,0.23076923076923073,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0
0.03225806451612903,0.00933955970647098,1.0,0.0,0.0,0.3333333333333333,0.1393258426966293,0.2564102564102564,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0
0.07258064516129031,0.005336891260840561,0.3333333333333333,0.10569105691056911,0.0,0.3333333333333333,0.11629213483146073,0.4230769230769231,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,1
0.08064516129032259,0.010173448965977317,0.6666666666666667,0.008130081300813009,0.5,0.03768115942028985,0.6219101123595505,0.03846153846153846,0.0,0.24999999999999997,0.0,0.0,1.0,0.0,0.0,0.0,0
0.01612903225806453,0.004336224149432955,0.3333333333333333,0.032520325203252036,0.3333333333333333,0.1246376811594203,0.31445309551117456,0.20512820512820512,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.0,1
0.04032258064516128,0.006671114076050701,1.0,0.07317073170731708,0.0,0.26956521739130435,0.11629213483146073,0.28205128205128205,0.0,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,1
0.06451612903225806,0.005703135423615744,1.0,0.04065040650406505,0.16666666666666666,0.2971014492753623,0.29943820224719103,0.358974358974359,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,1.0,0.0,0
0.04032258064516128,0.007671781187458306,0.6666666666666667,0.07317073170731708,0.6666666666666666,0.2514492753623188,0.7865168539325846,0.23076923076923073,0.0,0.07142857142857142,0.0,1.0,0.0,0.0,0.0,0.0,0
0.04838709677419353,0.0025850567044696463,0.6666666666666667,0.0,0.0,0.13043478260869565,0.14494382022471913,0.3333333333333333,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.0,1
0.03225806451612903,0.008505003335557038,1.0,0.06504065040650407,0.0,0.14492753623188404,0.03202247191011237,0.1282051282051282,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,0
0.06451612903225806,0.004669779853235491,0.3333333333333333,0.0,0.16666666666666666,0.15942028985507245,0.31445309551117456,0.24358974358974358,0.0,0.10714285714285712,0.0,0.0,0.0,0.0,1.0,0.0,0
0.03225806451612903,0.0062708472314876584,0.3333333333333333,0.0,0.16666666666666666,0.21739130434782605,0.2904494382022473,0.24358974358974358,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0967741935483871,0.0038358905937291524,0.3333333333333333,0.04065040650406505,0.3333333333333333,0.11594202898550725,0.4320224719101124,0.21794871794871795,1.0,0.10714285714285712,0.0,0.0,0.0,0.0,0.0,1.0,0
0.02419354838709678,0.016010673782521682,1.0,0.016260162601626018,0.0,0.3913043478260869,0.04213483146067415,0.1794871794871795,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0
0.05645161290322581,0.007671781187458306,1.0,0.024390243902439025,0.16666666666666666,0.42028985507246375,0.2505617977528091,0.3846153846153846,0.0,0.10714285714285712,0.0,0.0,1.0,0.0,0.0,0.0,0
0.02419354838709678,0.012841894596397598,1.0,0.0,0.16666666666666666,0.4492753623188405,0.3691011235955057,0.2564102564102564,0.0,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,1
0.04838709677419353,0.0013342228152101402,0.6666666666666667,0.016260162601626018,0.0,0.16231884057971013,0.11741573033707864,0.6538461538461539,0.0,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,1
0.008064516129032251,0.006837891927951968,1.0,0.024390243902439025,0.5,0.21739130434782605,0.5556179775280901,0.23076923076923073,1.0,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,1
0.03225806451612903,0.022014676450967312,1.0,0.07317073170731708,0.8333333333333333,0.7101449275362319,0.7702247191011238,0.23076923076923073,0.0,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,1
0.08870967741935484,0.010673782521681122,1.0,0.12195121951219513,0.0,0.3797101449275362,0.13820224719101126,0.2564102564102564,0.0,0.10714285714285712,0.0,0.0,0.0,1.0,0.0,0.0,0
0.08064516129032259,0.010340226817878585,1.0,0.11382113821138212,0.3333333333333333,0.31014492753623185,0.4533707865168541,0.21794871794871795,0.0,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,0.0,1
0.04838709677419353,0.010670947298198799,1.0,0.05691056910569106,0.5,0.42028985507246375,0.6219101123595505,0.24358974358974358,0.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,1
0.05645161290322581,0.010590393595730486,1.0,0.0,0.0,0.014492753623188404,0.11123595505617984,0.01282051282051282,0.0,0.17857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,0
0.05645161290322581,0.005503669112741828,0.3333333333333333,0.0,0.16666666666666666,0.24637681159420288,0.3196629213483147,0.30769230769230765,0.0,0.10714285714285712,0.0,0.0,0.0,1.0,0.0,0.0,0
0.01612903225806453,0.004336224149432955,0.3333333333333333,0.008130081300813009,0.16666666666666666,0.3333333333333333,0.3129213483146068,0.5128205128205128,0.0,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,1
0.01612903225806453,0.0063375583722481655,0.3333333333333333,0.04065040650406505,0.0,0.47826086956521735,0.12584269662921355,0.5128205128205128,0.0,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0967741935483871,0.011896764509673117,1.0,0.008130081300813009,0.16666666666666666,0.42028985507246375,0.3460674157303371,0.2564102564102564,0.0,0.10714285714285712,0.0,1.0,0.0,0.0,0.0,0.0,0
0.1532258064516129,0.0013342228152101402,0.3333333333333333,0.0,0.16666666666666666,0.043478260869565216,0.29382022471910124,0.21794871794871795,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1
0.01612903225806453,0.005336891260840561,1.0,0.04878048780487805,0.16666666666666666,0.10144927536231883,0.4084269662921349,0.14102564102564102,0.0,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,1
0.01612903225806453,0.010173448965977317,1.0,0.016260162601626018,0.16666666666666666,0.36231884057971014,0.2786516853932585,0.2564102564102564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.01612903225806453,0.0031687791861240828,0.3333333333333333,0.008130081300813009,0.8333333333333333,0.06666666666666667,0.9168539325842697,0.15384615384615383,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,1
0.01612903225806453,0.00933955970647098,1.0,0.0,0.0,0.3913043478260869,0.11629213483146073,0.2948717948717949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.16129032258064516,0.021347565043362243,0.3333333333333333,0.14634146341463417,0.3333333333333333,0.31014492753623185,0.4078651685393259,0.10256410256410256,0.0,0.3571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0
0.01612903225806453,0.009156104069379587,0.3333333333333333,0.016260162601626018,0.3333333333333333,0.41739130434782606,0.45786516853932596,0.3205128205128205,0.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0
0.01612903225806453,0.005670446964643095,0.3333333333333333,0.0,0.3333333333333333,0.42028985507246375,0.31445309551117456,0.5,1.0,0.07142857142857142,0.0,1.0,0.0,0.0,0.0,0.0,1
0.008064516129032251,0.005670446964643095,0.3333333333333333,0.04065040650406505,0.16666666666666666,0.3768115942028985,0.252247191011236,0.46153846153846145,0.0,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,1
0.02419354838709678,0.010173448965977317,1.0,0.05691056910569106,0.0,0.2007246376811594,0.03426966292134831,0.14102564102564102,0.0,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0
0.04838709677419353,0.008505670446964642,0.3333333333333333,0.0813008130081301,0.16666666666666666,0.42028985507246375,0.32022471910112366,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.008064516129032251,0.0029352901934623084,0.3333333333333333,0.0,0.16666666666666666,0.043478260869565216,0.3533707865168541,0.11538461538461536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.04032258064516128,0.01751167444963309,1.0,0.07317073170731708,0.0,0.3333333333333333,0.11741573033707864,0.14102564102564102,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,0
0.21774193548387097,0.007671781187458306,1.0,0.024390243902439025,0.3333333333333333,0.10144927536231883,0.31445309551117456,0.10256410256410256,1.0,0.3571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0967741935483871,0.0033355570380253505,0.3333333333333333,0.024390243902439025,0.0,0.2985507246376811,0.13089887640449444,0.5769230769230769,0.0,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,1
0.03225806451612903,0.01134089392928619,0.3333333333333333,0.04878048780487805,0.16666666666666666,0.40289855072463765,0.25730337078651694,0.2564102564102564,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,0.0,0
0.02419354838709678,0.0051367578385590395,0.3333333333333333,0.0,0.16666666666666666,0.18840579710144925,0.3691011235955057,0.2564102564102564,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.1129032258064516,0.004336224149432955,1.0,0.04878048780487805,0.16666666666666666,0.12028985507246377,0.31445309551117456,0.1923076923076923,0.0,0.21428571428571427,0.0,0.0,0.0,1.0,0.0,0.0,0
0.04032258064516128,0.012675116744496333,1.0,0.07317073170731708,0.0,0.36231884057971014,0.06292134831460677,0.20512820512820512,0.0,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0
0.02419354838709678,0.010173448965977317,0.6666666666666667,0.04878048780487805,0.16666666666666666,0.15942028985507245,0.29382022471910124,0.11538461538461536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.08064516129032259,0.005420280186791194,0.3333333333333333,0.04065040650406505,0.0,0.39492753623188404,0.19550561797752813,0.5,0.0,0.17857142857142858,0.0,1.0,0.0,0.0,0.0,0.0,1
0.02419354838709678,0.0033355570380253505,1.0,0.008130081300813009,0.16666666666666666,0.14782608695652172,0.23651685393258431,0.2948717948717949,0.0,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0
0.01612903225806453,0.007338225483655771,0.3333333333333333,0.024390243902439025,0.0,0.36231884057971014,0.13820224719101126,0.34615384615384615,0.0,0.03571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,1
0.01612903225806453,0.0013342228152101402,0.3333333333333333,0.008130081300813009,0.16666666666666666,0.10144927536231883,0.2438202247191012,0.4230769230769231,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,1
0.04032258064516128,0.007338225483655771,1.0,0.04878048780487805,0.0,0.0782608695652174,0.08820224719101127,0.08974358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.04838709677419353,0.007171447631754503,0.3333333333333333,0.05691056910569106,0.0,0.42028985507246375,0.1393258426966293,0.41025641025641024,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.0,1
0.04838709677419353,0.01350900600400267,1.0,0.008130081300813009,0.3333333333333333,0.42028985507246375,0.4106741573033709,0.23076923076923073,0.0,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0
0.3548387096774194,0.013842561707805203,1.0,0.0975609756097561,0.0,0.42028985507246375,0.11741573033707864,0.21794871794871795,0.0,0.8928571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0
0.04032258064516128,0.0029352901934623084,0.3333333333333333,0.0,0.3333333333333333,0.12753623188405797,0.46629213483146076,0.2948717948717949,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.08064516129032259,0.003077384923282188,0.3333333333333333,0.016260162601626018,0.0,0.3333333333333333,0.10505617977528092,0.6794871794871795,0.0,0.10714285714285712,0.0,0.0,0.0,0.0,0.0,1.0,1
0.01612903225806453,0.010390260173448965,0.3333333333333333,0.032520325203252036,0.6666666666666666,0.21739130434782605,0.7286516853932588,0.1282051282051282,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,1
0.04838709677419353,0.004456304202801868,0.3333333333333333,0.032520325203252036,0.16666666666666666,0.2753623188405797,0.3410112359550563,0.4230769230769231,0.0,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,1
0.05645161290322581,0.007504336224149433,0.3333333333333333,0.008130081300813009,0.5,0.10144927536231883,0.5162921348314609,0.10256410256410256,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,1
0.01612903225806453,0.009006004002668447,0.3333333333333333,0.04878048780487805,0.16666666666666666,0.3333333333333333,0.3410112359550563,0.2692307692307692,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,0
0.20161290322580647,0.01918012008005337,1.0,0.10569105691056911,0.16666666666666666,0.13043478260869565,0.3410112359550563,0.05128205128205128,0.0,0.3928571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1854838709677419,0.008338892595063374,0.3333333333333333,0.0,0.5,0.24637681159420288,0.5747191011235957,0.21794871794871795,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1
0.008064516129032251,0.0013342228152101402,0.3333333333333333,0.04065040650406505,0.16666666666666666,0.13043478260869565,0.3410112359550563,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.06451612903225806,0.03685790527018012,1.0,0.0975609756097561,0.0,0.5652173913043479,0.13820224719101126,0.11538461538461536,0.0,0.24999999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0
0.04032258064516128,0.007838559039359573,1.0,0.07317073170731708,0.5,0.14492753623188404,0.6376404494382024,0.14102564102564102,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
